process,energy,pat_sign,pat_len,geom_sign,geom_len
42,90.622848,5.009224,0.353319,4.014000,0.528208
32,72.333243,18.031773,0.598541,12.364826,0.783091
24,246.291862,4.463829,2.060696,2.492665,1.534252
32,192.762181,3.311944,2.108551,13.986773,1.450901
42,46.091434,17.276098,1.033936,5.899690,1.046814
23,179.615334,4.880385,1.044028,2.770718,0.987025
24,143.552848,21.044201,13.722874,4.734920,3.926992
32,79.081758,5.886662,0.383906,2.479484,0.466947
32,66.356443,25.913380,2.714857,6.682182,1.665593
32,80.042446,11.192182,0.900277,28.910316,0.929345
32,85.972487,16.709705,1.038933,5.022867,1.077983
42,33.158314,2.371736,0.072573,3.773947,0.321200
42,46.239993,6.536741,0.070093,3.108218,0.250443
23,78.987356,3.076644,0.057816,5.876718,0.248048
42,306.165689,10.501128,20.163673,4.014646,3.884950
32,43.944800,15.550890,0.720028,11.099796,0.910108
42,33.502960,7.489620,0.298079,9.298638,0.500224
24,72.160743,14.780684,2.361768,5.492204,1.376663
32,142.167139,2.815234,0.126319,19.391516,0.360254
42,101.488232,10.094126,0.572385,2.489599,0.819727
24,90.553852,20.479076,5.484641,16.662977,2.224293
32,62.885948,7.500079,0.259235,2.693756,0.627119
32,53.167920,4.310112,0.135823,4.815212,0.414485
23,55.659658,23.500019,1.098941,8.312259,0.986905
32,41.912697,5.813853,0.151090,8.737946,0.409930
32,401.158946,8.711165,2.855221,5.340051,1.782497
32,51.868493,12.219699,0.222811,4.723631,0.456561
32,140.776613,8.519861,0.816663,3.614966,0.990717
42,107.805118,6.658866,0.467583,3.040750,0.764507
42,63.363917,10.094002,0.540054,3.953573,0.814925
32,46.165886,4.471469,0.121448,3.876820,0.394832
32,55.528599,7.258593,0.243108,3.364368,0.518477
32,66.588604,4.677912,0.242317,6.230785,0.494244
23,72.928580,2.168802,0.016393,3.370738,0.116714
42,59.466641,6.139355,0.094453,2.162438,0.418501
42,44.027481,8.515647,0.184855,5.121827,0.454721
32,39.911933,9.161881,0.150619,3.097674,0.565224
42,55.934647,11.827209,0.815717,6.132003,0.968392
23,56.048339,1.364625,0.050147,73.652954,0.264414
23,69.582079,2.789051,0.061179,3.458329,0.251963
32,148.337581,3.136897,0.214500,3.644620,0.494250
32,44.516574,11.392796,0.342728,10.480738,0.594291
32,61.740129,8.807986,0.121794,54.935593,0.300470
32,80.055674,7.190276,0.444160,3.643465,0.481959
23,41.317027,18.635511,0.554604,3.399740,0.794802
24,81.899772,7.566021,1.232299,5.015789,0.658749
32,81.701237,11.864391,0.579513,6.840582,0.732231
24,32.590246,1.068746,0.004692,2.540281,0.121451
42,35.185845,13.767536,0.299415,18.620661,0.567366
32,47.641951,9.413803,0.358028,4.692648,0.555898
42,104.302105,20.039246,2.560288,29.560774,1.626191
32,47.988059,19.962673,0.666952,4.412072,0.868421
24,58.368524,3.170863,0.386007,5.488202,0.648755
32,593.459249,4.241101,3.099158,3.714704,2.097635
23,42.288733,12.495110,0.229605,7.831681,0.507813
23,63.578533,3.708517,0.032315,5.995960,0.097820
32,69.409664,47.894165,6.169399,33.316807,2.511349
24,62.985293,9.866381,0.315478,2.080241,0.635770
42,60.928581,3.456099,0.128995,2.815881,0.314465
24,59.939941,27.855463,2.993407,5.672708,1.537086
32,51.166784,8.621513,0.579032,3.546654,0.563324
24,36.934289,16.548933,0.458776,27.415457,0.682381
24,176.109328,6.757791,1.927485,2.019318,1.859603
21,66.603336,18.560478,2.155362,122.714951,1.288051
23,105.789298,42.036461,14.665092,37.162411,3.850309
32,77.390562,20.100706,1.924425,10.824216,1.339051
24,81.609908,19.351202,3.265849,6.168556,1.801039
32,44.612941,10.022573,0.477433,8.626485,0.681400
42,94.999454,5.235737,0.128315,3.433279,0.303710
32,190.280811,8.068692,0.753164,3.198010,0.781361
32,57.434772,6.488638,0.178416,2.794613,0.449928
24,60.292324,82.533722,7.412358,60.223389,2.701309
42,45.386338,6.669655,0.093084,5.595815,0.347933
32,49.923097,10.720178,0.386568,2.201896,0.565930
42,74.881344,15.920229,0.478534,24.643774,0.677266
32,82.328907,4.287180,0.137954,6.641064,0.345034
32,118.881490,21.899134,1.102876,6.366241,1.016377
32,41.435964,9.183582,0.544417,2.086274,1.095174
42,75.992441,5.984073,0.291957,2.704862,0.399290
42,30.492345,10.846983,0.260932,9.652900,0.518721
23,57.481463,26.322460,1.151977,6.194596,1.082248
24,103.600872,8.127640,0.982216,2.741940,0.970623
32,54.459124,4.232906,0.063085,4.898487,0.242023
32,81.996174,40.891609,9.974120,10.711934,3.002495
32,94.218789,6.730642,0.324108,5.545955,0.532787
24,34.144507,56.967381,2.212196,47.029671,1.450569
32,275.964563,18.645357,20.538689,4.095690,4.258241
42,66.491174,3.789344,0.083379,6.895373,0.283525
42,65.823923,35.018944,2.632305,14.735156,1.570138
32,55.052562,7.397965,0.220932,6.499052,0.524290
23,67.450609,2.630747,0.038798,2.193640,0.212098
32,84.782288,5.698245,0.187735,4.285643,0.409686
23,44.674373,18.444250,0.598290,7.908189,0.713761
32,113.386519,0.872394,0.015500,2.343992,0.138598
32,32.553491,2.336411,0.030688,9.690166,0.290051
32,65.613333,7.348742,0.209996,2.930265,0.476763
24,244.301107,18.306765,13.749825,2.414944,3.495101
32,134.293556,3.273230,0.142489,4.820374,0.391269
24,130.002312,47.975979,21.896631,9.647395,4.557695
42,43.326685,3.596190,0.053470,12.812895,0.208504
24,130.300952,47.401573,25.576981,12.212123,5.047278
42,60.624755,6.621388,0.304127,7.588643,0.562002
42,165.028540,6.981724,1.277861,3.501051,1.197439
32,36.298397,8.905720,0.176227,2.418547,0.472104
24,157.337211,8.799605,3.717654,4.612976,1.880300
32,55.065599,3.857966,0.046693,5.962100,0.225015
32,34.357345,3.177989,0.075418,2.400693,0.336205
32,53.205454,11.626851,1.268153,18.090834,1.169579
32,133.653965,4.722669,0.170985,4.358831,0.420099
42,41.977789,10.496017,0.574995,4.746887,0.380428
23,63.502773,5.539771,0.372131,6.752571,0.620997
24,41.682578,24.555490,2.195558,5.312215,1.495035
24,90.765460,24.339382,8.062627,18.311670,2.856780
42,178.316247,17.433022,13.897591,4.439711,3.226559
32,96.151622,5.925184,0.147977,4.607578,0.352262
42,45.603134,3.351131,0.026809,3.430057,0.156558
32,48.212690,14.450060,0.711091,2.113952,0.838293
32,84.132427,15.191319,0.427919,5.885262,0.592753
32,150.340185,9.152681,2.055952,4.034632,2.362455
42,214.585442,21.998619,6.366641,8.341488,2.477803
42,62.439805,13.530232,0.605813,8.619384,0.766064
24,66.493481,53.926178,7.696202,41.509041,2.940641
23,87.257655,9.961576,0.343299,6.753232,0.573433
42,35.003126,6.514317,0.223300,9.320559,0.439033
32,160.947150,8.048829,0.601930,5.067790,0.810027
42,55.399068,9.002340,0.285789,2.733240,0.461920
42,87.061768,12.521276,2.088571,47.317322,1.456603
24,37.398648,6.578330,0.088905,3.547762,0.272089
32,47.880158,3.403174,0.020061,2.241300,0.115573
32,103.036178,10.944558,2.485379,10.378381,1.535816
32,32.631277,3.574664,0.051912,2.788175,0.214502
42,59.302886,2.641714,0.057872,2.824101,0.226120
23,140.556239,3.504335,2.441713,2.369405,1.189210
24,122.266476,88.441605,23.838942,18.382597,5.135634
32,62.527271,4.756259,0.074948,8.882154,0.279770
32,61.785072,5.333408,0.366918,12.724580,0.602063
23,54.787151,2.653827,0.058262,3.139335,0.219076
32,99.590735,17.753569,1.391046,16.370230,1.159337
32,35.824919,5.564456,0.086924,2.027241,0.289828
42,54.136696,2.232960,0.015328,4.491542,0.123467
24,74.332732,42.318890,3.815303,4.000272,1.776762
24,62.517738,14.379120,1.237060,5.470374,1.184519
24,107.377653,13.608152,1.256995,5.002678,1.222641
42,86.526934,6.995558,0.747061,3.695701,0.882482
32,83.167971,5.783627,0.435281,3.530606,0.598155
42,86.278016,6.369710,1.036629,4.289045,0.967684
32,58.268307,9.618639,0.564681,2.114833,0.644348
21,91.236914,1.561717,0.066272,6.166577,0.226834
24,33.746155,14.091433,0.267234,3.930165,0.442754
32,116.000558,39.950893,13.374825,7.572149,3.680615
32,72.944219,17.089502,1.495004,10.713663,1.327210
32,51.097431,14.408914,0.323610,3.237996,0.507692
32,87.176412,5.318502,0.181891,5.164479,0.456460
42,115.003450,6.645521,0.195092,18.461544,0.462896
42,46.059408,3.329483,0.033627,21.118874,0.130764
32,58.486923,8.555617,0.207474,7.446480,0.435652
24,44.652581,6.533618,0.077229,3.618523,0.273006
24,119.558476,26.606091,24.876839,2.172706,3.824335
32,264.773741,8.670600,5.231696,14.184267,2.126245
42,34.893387,4.290014,0.026428,4.075641,0.135738
24,46.701166,14.889522,1.165604,13.276313,0.959075
24,167.379341,12.269588,7.181852,4.894620,2.590957
23,34.484764,10.794698,0.417149,6.258296,0.679600
32,277.309194,6.166888,1.008433,76.986404,0.981696
24,154.592020,20.481979,4.202114,6.549423,2.062112
32,48.028986,14.797432,0.803677,8.084444,0.885657
23,150.234967,37.674011,9.162287,2.985598,3.289473
32,81.592458,1.422408,0.033832,2.095288,0.203818
42,58.690036,19.818708,1.589416,14.525653,1.282900
32,60.137474,10.913078,0.402803,3.866434,0.551776
42,70.129107,14.117971,1.087173,640.321655,0.946242
32,87.998768,3.096358,0.052736,4.502858,0.220799
42,62.006685,6.545784,0.397120,2.179940,0.561439
32,66.841104,3.342015,0.098183,2.236726,0.411823
24,45.933003,4.626956,0.098817,2.561982,0.278064
42,93.995311,4.983791,0.175952,3.401615,0.430140
32,178.772467,9.455370,2.265134,2.405913,1.472840
32,105.066922,3.904330,0.198489,2.703879,0.380215
42,40.837373,2.599204,0.012636,4.214736,0.148754
42,54.118979,8.091744,0.344484,4.688283,0.623988
32,37.418050,5.377999,0.033228,2.998391,0.178916
32,72.816794,14.653703,0.892276,4.480708,0.772497
23,37.332135,6.847171,0.086019,10.398802,0.299999
23,34.572857,7.233733,0.087039,2.444012,0.308071
42,58.412646,18.313948,0.698119,5.747227,0.767035
24,39.648969,32.247532,1.282741,51.414936,1.205871
24,174.198935,8.299086,1.323955,3.020793,1.071438
32,133.970360,2.973639,0.307799,36.291992,0.623851
42,177.543417,16.337955,7.670850,8.433274,2.022299
24,41.927327,8.045289,0.166755,2.037152,0.440591
24,55.567576,12.116227,0.677491,2.093180,1.048887
32,65.439324,3.909293,0.155150,8.723630,0.406578
24,111.706279,59.005337,16.847456,3.120774,4.441009
32,83.683076,21.376328,2.017740,4.135616,1.366711
32,115.521646,22.843807,2.145214,16.039043,1.484723
42,39.144649,8.043784,0.281572,3.758017,0.516314
24,148.974280,8.364552,5.273492,2.619621,2.775837
32,68.828261,6.611690,0.279672,11.395086,0.470347
32,184.066368,3.890526,0.689862,2.772568,1.058014
42,95.721030,7.481970,0.823642,20.855282,1.001384
32,217.576199,7.933756,2.008461,6.065761,1.631749
32,105.382704,5.979152,0.236350,3.383488,0.456918
32,65.436552,6.002460,0.082795,6.466891,0.246186
42,292.637635,7.337742,2.279111,3.724392,1.499546
32,94.303587,2.719772,0.131854,85.300064,0.532311
32,244.461727,10.092522,4.116749,3.254746,2.115411
42,92.470552,5.868062,0.462686,4.078318,0.713087
32,45.646480,8.204884,0.329864,3.611922,0.436785
24,84.964783,9.894949,0.292394,2.191613,0.550170
42,53.676313,10.372521,0.656339,4.510384,0.818985
32,72.104011,22.975122,2.076599,17.711197,1.435720
32,40.884540,19.943472,0.545842,15.372291,0.739308
32,135.738028,19.564360,9.736204,2.327377,3.496476
24,81.640649,19.201107,1.750716,16.654978,1.344682
24,43.313493,17.958916,1.237218,36.127506,1.045763
32,326.345397,5.955601,5.002582,3.873315,2.123539
21,67.131838,2.015764,0.091430,2.311862,0.397605
42,61.828733,14.337879,1.026481,10.492563,0.988704
42,90.491374,18.986704,1.488455,8.645087,1.209565
42,44.085027,9.152809,0.257323,2.091402,0.463594
32,157.823507,31.066011,5.493814,11.984797,2.400454
42,34.336705,5.452050,0.051484,5.216883,0.266684
42,53.291432,3.117197,0.036315,23.322098,0.166999
42,108.080244,5.165248,0.252986,2.403913,0.418283
32,51.702699,20.297119,2.198514,5.827950,1.428290
42,46.053454,2.412529,0.021519,22.332245,0.133994
23,385.862691,21.359365,13.220934,3.614007,2.816688
24,33.232979,31.718245,2.051016,2.073070,1.289576
32,58.986456,24.564644,4.422680,2.494027,1.672831
32,81.603245,14.822672,0.869613,6.903172,0.951189
42,129.595383,7.185577,0.909467,2.255541,0.967902
42,150.432677,15.285006,1.784485,2.901438,1.312986
24,135.152471,5.984316,3.621409,3.168248,2.123888
42,191.846616,8.803802,0.395903,11.090833,0.587230
42,145.896937,2.606142,0.332955,3.002392,0.848060
32,50.986967,20.727283,1.248314,10.126968,1.244598
42,34.199051,12.139962,0.194585,2.605149,0.457306
24,269.480111,11.806125,6.453830,5.210346,2.264740
42,43.763014,10.269349,0.163789,46.331982,0.393895
42,193.785306,21.577761,12.121090,10.725100,3.593070
32,178.998426,25.487881,12.979430,16.713634,3.636928
32,30.917125,5.746654,0.063518,2.340962,0.265600
32,60.967639,14.431794,0.712273,7.401564,0.804809
23,57.118010,3.099816,0.023967,9.645459,0.166568
32,131.778941,7.446047,0.599373,5.327277,0.803302
32,78.438199,17.698524,2.216197,6.964425,1.519253
32,125.476258,8.432391,0.526158,15.016815,0.735725
24,108.801239,8.935957,1.555524,2.823935,1.527526
32,65.716104,23.182360,1.432418,2.770988,1.034648
24,30.882583,16.882214,0.359022,20.588442,0.572223
32,44.269238,7.189263,0.345567,3.555522,0.652107
21,35.921083,3.873172,0.051757,2.126060,0.250956
32,100.991645,19.603420,1.846951,2.054482,1.171178
24,278.283992,10.714063,48.404736,6.152716,5.994263
21,179.184026,11.390862,13.768723,5.721882,3.551373
24,133.410695,9.644036,1.104482,2.004467,1.202793
42,82.561952,24.126226,4.366300,11.306211,2.142813
23,179.909790,3.224081,2.631385,2.809104,1.361227
32,103.010151,21.130060,2.181945,78.677963,1.523650
23,46.123219,15.568366,0.674818,7.839568,0.824767
32,59.101200,9.240924,0.407775,3.730518,0.604198
32,157.572621,6.271187,0.487610,2.923905,0.790531
32,84.185159,5.871666,0.072178,7.027461,0.296945
42,145.589926,10.006515,1.375192,3.269663,1.131381
42,42.005519,3.100015,0.016484,2.145172,0.139229
42,68.956256,12.912991,1.471386,5.408789,1.285081
24,71.754431,77.900047,16.461864,9.250463,3.974235
42,59.715392,5.183167,0.181579,3.848111,0.428643
24,42.068828,7.182051,0.153110,8.550025,0.389828
32,46.460747,8.869761,0.259359,2.648266,0.423288
23,89.505317,11.258630,1.272676,4.742924,1.288564
42,38.663676,13.998524,0.344195,48.894249,0.578373
42,60.004297,18.949352,0.778440,3.693738,0.729589
32,36.502204,3.329074,0.015621,2.140085,0.149926
23,72.896998,6.229252,0.534552,2.790829,0.769777
24,46.972336,15.605243,0.679014,10.539223,0.777341
42,91.729673,8.386849,0.418527,6.089771,0.705633
42,143.856720,11.835662,1.548617,5.869987,1.355807
42,81.901244,4.226123,0.138382,2.818103,0.390931
21,37.973478,4.758868,0.023902,2.697977,0.159760
42,118.363858,17.227636,1.504049,9.039444,1.179929
32,64.948694,5.272660,0.142505,2.009629,0.378680
24,43.304763,6.799455,0.114545,2.264528,0.395546
32,186.315320,13.576323,9.966143,3.444978,2.694586
23,72.595443,17.390930,1.531611,2.098671,0.711739
42,56.214117,10.142849,0.182884,3.872972,0.436671
42,65.625226,4.200030,0.349922,5.558034,0.620942
32,43.991004,6.505451,0.188779,15.444079,0.389168
24,102.869518,13.507861,3.388410,51.408451,1.875637
32,57.774806,1.984467,0.025508,6.630155,0.132902
21,106.548282,3.250745,0.081303,4.540438,0.316593
42,87.125266,43.291725,5.850880,10.734669,2.581052
32,175.402891,10.041104,1.397460,4.800939,1.138029
32,72.975132,3.277171,0.143787,2.964533,0.460898
24,112.090966,33.740005,5.468593,8.740470,2.399157
42,85.868040,18.566660,1.108385,12.633591,0.977605
32,89.000903,7.921834,0.685249,3.581787,0.749824
32,32.922573,9.623255,0.125131,2.108792,0.291094
32,48.471362,4.785462,0.062156,3.310580,0.290433
32,77.181485,6.170568,0.188518,6.612466,0.408518
24,69.769230,20.661299,1.470580,43.155956,1.192025
42,105.888888,11.615509,2.721393,3.638271,1.517195
24,41.440749,27.990919,2.065933,4.462913,1.389751
32,54.860226,9.203423,0.292783,2.227406,0.545584
23,66.192581,30.417040,5.939751,12.354961,2.699494
32,272.402880,6.351724,7.153596,3.219198,3.070571
23,129.789055,0.189200,0.000216,10.768808,0.100081
32,100.704228,24.577547,13.548990,3.593916,3.173670
32,44.987425,46.804279,2.150228,6.517561,1.437136
42,106.229136,8.004325,0.447285,19.170351,0.678647
42,190.064524,5.891098,0.995048,3.464124,1.106112
32,31.997780,-1.429363,0.009060,3.756088,0.938809
32,153.642024,6.168740,1.760308,2.532440,1.488078
23,35.801766,17.104891,0.368488,31.585533,0.575540
42,92.051682,13.165076,0.855389,6.584466,0.906228
21,247.740576,3.463491,0.835954,2.128186,0.783554
23,108.757588,7.601053,0.392600,7.372790,0.609798
32,134.262693,3.075128,0.198316,3.992537,0.322417
42,40.207196,9.485343,0.231420,10.352835,0.520988
23,41.264687,7.214293,0.248026,3.035378,0.585440
24,61.363550,14.921611,0.778729,3.135167,0.913333
42,69.788193,21.140667,1.863631,8.883965,1.288763
42,65.350603,7.382617,0.238233,4.335797,0.512759
32,38.584754,9.596879,0.257154,11.759734,0.524883
24,112.070193,5.401273,0.402544,4.933571,0.660443
32,40.376088,5.779482,0.103984,2.673281,0.350073
32,53.352222,5.471765,0.056144,6.563277,0.200429
24,44.551607,10.196993,0.322657,4.345929,0.585451
42,48.298940,5.361434,0.270688,7.142964,0.542035
42,138.124429,4.422534,1.804589,2.097769,1.625656
21,36.348543,4.521692,0.164443,3.744836,0.367955
42,37.755447,2.474971,0.011148,8.298292,0.105534
32,61.609314,8.535894,0.231350,2.353595,0.414868
32,175.373162,6.229409,2.772022,3.936854,1.576170
24,51.806844,29.251022,2.165913,4.476360,1.022268
24,34.552848,10.868396,0.463917,2.147898,0.899453
24,53.824082,19.023733,1.902927,5.043526,1.331792
42,35.659843,20.393412,0.524237,14.248441,0.770106
23,102.704103,25.193890,10.807719,120.042915,3.088835
32,164.734833,8.682214,1.688123,6.891358,1.243173
32,60.895300,6.787002,0.233688,2.264036,0.526210
32,34.085532,4.541411,0.047483,2.503070,0.205921
23,133.876670,31.609806,10.140528,2.876271,2.422699
24,90.715448,32.431843,4.045153,18.625715,2.101408
32,63.440070,7.163124,0.290458,2.120037,0.494611
23,37.159511,3.482268,0.026585,2.335199,0.164004
24,67.866665,54.133862,4.509596,7.280531,2.272834
32,38.366261,34.652805,1.315239,8.795007,1.186894
42,58.556985,39.947823,1.575941,5.024794,1.120446
23,56.935383,0.952648,0.002135,3.773673,0.054580
23,55.507198,28.166630,1.901000,59.765564,1.329088
24,54.485173,4.115367,0.284199,6.294609,0.479155
23,55.517650,5.357710,0.168849,5.174026,0.352116
32,120.724319,10.024847,0.869975,2.738152,0.973997
23,233.359056,6.308249,2.569816,2.520724,1.702641
24,36.304009,7.177486,0.172082,15.145601,0.420648
32,280.070043,22.750132,10.920075,3.307809,3.279652
24,85.371066,36.155952,7.890432,5.919714,2.300749
32,39.353951,6.667168,0.172226,33.857895,0.412291
32,105.205670,4.875163,1.207374,2.493672,0.985323
32,71.398290,27.567068,4.416787,7.100259,2.198311
42,79.672683,6.435777,0.346432,4.684818,0.605564
32,46.238126,33.395157,0.922847,7.380499,0.937393
42,127.897172,9.352936,0.687688,5.656473,0.803220
42,92.461649,8.852691,0.431716,8.280019,0.669006
42,62.109328,4.620662,0.145190,2.276996,0.409136
21,45.319446,11.274420,0.591516,3.574115,0.870030
32,89.551698,5.771266,0.609683,2.472469,0.723722
32,79.828190,12.005943,0.542406,8.323611,0.750105
23,126.810923,3.617865,0.300241,2.952664,0.466849
42,371.611072,19.399841,18.103901,3.901830,4.836603
23,103.625687,9.512012,1.164503,6.664361,0.999951
32,55.498395,37.580933,2.904032,11.639874,1.688086
42,42.739342,69.349136,2.855019,16.080732,1.680146
32,109.453402,11.880986,1.742912,9.575703,1.389115
32,48.736549,0.689302,0.003042,2.639867,0.110927
32,246.477234,4.892976,0.750808,3.825598,0.848323
42,93.690991,8.523660,3.534610,2.731711,1.970103
24,118.523109,3.114853,0.471751,3.674557,0.534950
32,208.518475,7.188615,2.619598,4.206083,1.674857
42,53.578650,43.488903,2.853089,7.318888,1.675512
42,117.188459,4.884598,0.058434,3.395186,0.294005
42,77.998599,11.306714,0.500992,15.635070,0.708194
