dtag,nbin,pileup
MC2016_Summer16_TTJets_powheg_aattuu,78,0
MC2016_Summer16_TTJets_powheg_aattuu,79,0
MC2016_Summer16_TTJets_powheg_aattuu,80,0
MC2016_Summer16_TTJets_powheg_aattuu,81,0
MC2016_Summer16_TTJets_powheg_aattuu,82,0
MC2016_Summer16_TTJets_powheg_aattuu,83,0
MC2016_Summer16_TTJets_powheg_aattuu,84,0
MC2016_Summer16_TTJets_powheg_aattuu,85,0
MC2016_Summer16_TTJets_powheg_aattuu,86,0
MC2016_Summer16_TTJets_powheg_aattuu,87,0
MC2016_Summer16_TTJets_powheg_aattuu,88,0
MC2016_Summer16_TTJets_powheg_aattuu,89,0
MC2016_Summer16_TTJets_powheg_aattuu,90,0
MC2016_Summer16_TTJets_powheg_aattuu,91,0
MC2016_Summer16_TTJets_powheg_aattuu,92,0
MC2016_Summer16_TTJets_powheg_aattuu,93,0
MC2016_Summer16_TTJets_powheg_aattuu,94,0
MC2016_Summer16_TTJets_powheg_aattuu,95,0
MC2016_Summer16_TTJets_powheg_aattuu,96,0
MC2016_Summer16_TTJets_powheg_aattuu,97,0
MC2016_Summer16_TTJets_powheg_aattuu,98,0
MC2016_Summer16_TTJets_powheg_aattuu,99,0
MC2016_Summer16_TTJets_powheg_aattuu,100,0
MC2016_Summer16_TTJets_powheg_aattuu,101,0
MC2016_Summer16_TTJets_powheg_aattuu,102,0
MC2016_Summer16_TTJets_powheg_aeltu,0,0
MC2016_Summer16_TTJets_powheg_aeltu,1,31
MC2016_Summer16_TTJets_powheg_aeltu,2,45
MC2016_Summer16_TTJets_powheg_aeltu,3,84
MC2016_Summer16_TTJets_powheg_aeltu,4,155
MC2016_Summer16_TTJets_powheg_aeltu,5,195
MC2016_Summer16_TTJets_powheg_aeltu,6,277
MC2016_Summer16_TTJets_powheg_aeltu,7,438
MC2016_Summer16_TTJets_powheg_aeltu,8,1263
MC2016_Summer16_TTJets_powheg_aeltu,9,2279
MC2016_Summer16_TTJets_powheg_aeltu,10,4331
MC2016_Summer16_TTJets_powheg_aeltu,11,8752
MC2016_Summer16_TTJets_powheg_aeltu,12,16141
MC2016_Summer16_TTJets_powheg_aeltu,13,26049
MC2016_Summer16_TTJets_powheg_aeltu,14,36381
MC2016_Summer16_TTJets_powheg_aeltu,15,47456
MC2016_Summer16_TTJets_powheg_aeltu,16,59489
MC2016_Summer16_TTJets_powheg_aeltu,17,71438
MC2016_Summer16_TTJets_powheg_aeltu,18,79397
MC2016_Summer16_TTJets_powheg_aeltu,19,86652
MC2016_Summer16_TTJets_powheg_aeltu,20,92677
MC2016_Summer16_TTJets_powheg_aeltu,21,97060
MC2016_Summer16_TTJets_powheg_aeltu,22,98846
MC2016_Summer16_TTJets_powheg_aeltu,23,97594
MC2016_Summer16_TTJets_powheg_aeltu,24,95107
MC2016_Summer16_TTJets_powheg_aeltu,25,89983
MC2016_Summer16_TTJets_powheg_aeltu,26,84405
MC2016_Summer16_TTJets_powheg_aeltu,27,76944
MC2016_Summer16_TTJets_powheg_aeltu,28,69323
MC2016_Summer16_TTJets_powheg_aeltu,29,61661
MC2016_Summer16_TTJets_powheg_aeltu,30,54377
MC2016_Summer16_TTJets_powheg_aeltu,31,47947
MC2016_Summer16_TTJets_powheg_aeltu,32,41913
MC2016_Summer16_TTJets_powheg_aeltu,33,36643
MC2016_Summer16_TTJets_powheg_aeltu,34,32398
MC2016_Summer16_TTJets_powheg_aeltu,35,28406
MC2016_Summer16_TTJets_powheg_aeltu,36,25412
MC2016_Summer16_TTJets_powheg_aeltu,37,22704
MC2016_Summer16_TTJets_powheg_aeltu,38,20343
MC2016_Summer16_TTJets_powheg_aeltu,39,18657
MC2016_Summer16_TTJets_powheg_aeltu,40,17082
MC2016_Summer16_TTJets_powheg_aeltu,41,15732
MC2016_Summer16_TTJets_powheg_aeltu,42,14297
MC2016_Summer16_TTJets_powheg_aeltu,43,13360
MC2016_Summer16_TTJets_powheg_aeltu,44,12256
MC2016_Summer16_TTJets_powheg_aeltu,45,11005
MC2016_Summer16_TTJets_powheg_aeltu,46,9787
MC2016_Summer16_TTJets_powheg_aeltu,47,8547
MC2016_Summer16_TTJets_powheg_aeltu,48,7164
MC2016_Summer16_TTJets_powheg_aeltu,49,5820
MC2016_Summer16_TTJets_powheg_aeltu,50,4857
MC2016_Summer16_TTJets_powheg_aeltu,51,3717
MC2016_Summer16_TTJets_powheg_aeltu,52,2783
MC2016_Summer16_TTJets_powheg_aeltu,53,2039
MC2016_Summer16_TTJets_powheg_aeltu,54,1581
MC2016_Summer16_TTJets_powheg_aeltu,55,983
MC2016_Summer16_TTJets_powheg_aeltu,56,693
MC2016_Summer16_TTJets_powheg_aeltu,57,399
MC2016_Summer16_TTJets_powheg_aeltu,58,280
MC2016_Summer16_TTJets_powheg_aeltu,59,182
MC2016_Summer16_TTJets_powheg_aeltu,60,126
MC2016_Summer16_TTJets_powheg_aeltu,61,64
MC2016_Summer16_TTJets_powheg_aeltu,62,56
MC2016_Summer16_TTJets_powheg_aeltu,63,41
MC2016_Summer16_TTJets_powheg_aeltu,64,38
MC2016_Summer16_TTJets_powheg_aeltu,65,22
MC2016_Summer16_TTJets_powheg_aeltu,66,27
MC2016_Summer16_TTJets_powheg_aeltu,67,25
MC2016_Summer16_TTJets_powheg_aeltu,68,23
MC2016_Summer16_TTJets_powheg_aeltu,69,35
MC2016_Summer16_TTJets_powheg_aeltu,70,38
MC2016_Summer16_TTJets_powheg_aeltu,71,19
MC2016_Summer16_TTJets_powheg_aeltu,72,28
MC2016_Summer16_TTJets_powheg_aeltu,73,30
MC2016_Summer16_TTJets_powheg_aeltu,74,26
MC2016_Summer16_TTJets_powheg_aeltu,75,21
MC2016_Summer16_TTJets_powheg_aeltu,76,0
MC2016_Summer16_TTJets_powheg_aeltu,77,0
MC2016_Summer16_TTJets_powheg_aeltu,78,0
MC2016_Summer16_TTJets_powheg_aeltu,79,0
MC2016_Summer16_TTJets_powheg_aeltu,80,0
MC2016_Summer16_TTJets_powheg_aeltu,81,0
MC2016_Summer16_TTJets_powheg_aeltu,82,0
MC2016_Summer16_TTJets_powheg_aeltu,83,0
MC2016_Summer16_TTJets_powheg_aeltu,84,0
MC2016_Summer16_TTJets_powheg_aeltu,85,0
MC2016_Summer16_TTJets_powheg_aeltu,86,0
MC2016_Summer16_TTJets_powheg_aeltu,87,0
MC2016_Summer16_TTJets_powheg_aeltu,88,0
MC2016_Summer16_TTJets_powheg_aeltu,89,0
MC2016_Summer16_TTJets_powheg_aeltu,90,0
MC2016_Summer16_TTJets_powheg_aeltu,91,0
MC2016_Summer16_TTJets_powheg_aeltu,92,0
MC2016_Summer16_TTJets_powheg_aeltu,93,0
MC2016_Summer16_TTJets_powheg_aeltu,94,0
MC2016_Summer16_TTJets_powheg_aeltu,95,0
MC2016_Summer16_TTJets_powheg_aeltu,96,0
MC2016_Summer16_TTJets_powheg_aeltu,97,0
MC2016_Summer16_TTJets_powheg_aeltu,98,0
MC2016_Summer16_TTJets_powheg_aeltu,99,0
MC2016_Summer16_TTJets_powheg_aeltu,100,0
MC2016_Summer16_TTJets_powheg_aeltu,101,0
MC2016_Summer16_TTJets_powheg_aeltu,102,0
MC2016_Summer16_TTJets_powheg_amtuu,0,0
MC2016_Summer16_TTJets_powheg_amtuu,1,27
MC2016_Summer16_TTJets_powheg_amtuu,2,42
MC2016_Summer16_TTJets_powheg_amtuu,3,117
MC2016_Summer16_TTJets_powheg_amtuu,4,146
MC2016_Summer16_TTJets_powheg_amtuu,5,210
MC2016_Summer16_TTJets_powheg_amtuu,6,245
MC2016_Summer16_TTJets_powheg_amtuu,7,463
MC2016_Summer16_TTJets_powheg_amtuu,8,1187
MC2016_Summer16_TTJets_powheg_amtuu,9,2310
MC2016_Summer16_TTJets_powheg_amtuu,10,4300
MC2016_Summer16_TTJets_powheg_amtuu,11,8862
MC2016_Summer16_TTJets_powheg_amtuu,12,16306
MC2016_Summer16_TTJets_powheg_amtuu,13,26102
MC2016_Summer16_TTJets_powheg_amtuu,14,36423
MC2016_Summer16_TTJets_powheg_amtuu,15,47219
MC2016_Summer16_TTJets_powheg_amtuu,16,59965
MC2016_Summer16_TTJets_powheg_amtuu,17,71047
MC2016_Summer16_TTJets_powheg_amtuu,18,79703
MC2016_Summer16_TTJets_powheg_amtuu,19,86826
MC2016_Summer16_TTJets_powheg_amtuu,20,93042
MC2016_Summer16_TTJets_powheg_amtuu,21,96888
MC2016_Summer16_TTJets_powheg_amtuu,22,98813
MC2016_Summer16_TTJets_powheg_amtuu,23,97770
MC2016_Summer16_TTJets_powheg_amtuu,24,95425
MC2016_Summer16_TTJets_powheg_amtuu,25,90375
MC2016_Summer16_TTJets_powheg_amtuu,26,83989
MC2016_Summer16_TTJets_powheg_amtuu,27,76558
MC2016_Summer16_TTJets_powheg_amtuu,28,69424
MC2016_Summer16_TTJets_powheg_amtuu,29,62223
MC2016_Summer16_TTJets_powheg_amtuu,30,54064
MC2016_Summer16_TTJets_powheg_amtuu,31,48014
MC2016_Summer16_TTJets_powheg_amtuu,32,41913
MC2016_Summer16_TTJets_powheg_amtuu,33,36979
MC2016_Summer16_TTJets_powheg_amtuu,34,32275
MC2016_Summer16_TTJets_powheg_amtuu,35,28535
MC2016_Summer16_TTJets_powheg_amtuu,36,25080
MC2016_Summer16_TTJets_powheg_amtuu,37,22620
MC2016_Summer16_TTJets_powheg_amtuu,38,20473
MC2016_Summer16_TTJets_powheg_amtuu,39,18858
MC2016_Summer16_TTJets_powheg_amtuu,40,16959
MC2016_Summer16_TTJets_powheg_amtuu,41,15514
MC2016_Summer16_TTJets_powheg_amtuu,42,14893
MC2016_Summer16_TTJets_powheg_amtuu,43,13447
MC2016_Summer16_TTJets_powheg_amtuu,44,12432
MC2016_Summer16_TTJets_powheg_amtuu,45,11040
MC2016_Summer16_TTJets_powheg_amtuu,46,9461
MC2016_Summer16_TTJets_powheg_amtuu,47,8497
MC2016_Summer16_TTJets_powheg_amtuu,48,7310
MC2016_Summer16_TTJets_powheg_amtuu,49,5977
MC2016_Summer16_TTJets_powheg_amtuu,50,4872
MC2016_Summer16_TTJets_powheg_amtuu,51,3799
MC2016_Summer16_TTJets_powheg_amtuu,52,2852
MC2016_Summer16_TTJets_powheg_amtuu,53,2038
MC2016_Summer16_TTJets_powheg_amtuu,54,1498
MC2016_Summer16_TTJets_powheg_amtuu,55,963
MC2016_Summer16_TTJets_powheg_amtuu,56,611
MC2016_Summer16_TTJets_powheg_amtuu,57,419
MC2016_Summer16_TTJets_powheg_amtuu,58,294
MC2016_Summer16_TTJets_powheg_amtuu,59,184
MC2016_Summer16_TTJets_powheg_amtuu,60,118
MC2016_Summer16_TTJets_powheg_amtuu,61,64
MC2016_Summer16_TTJets_powheg_amtuu,62,50
MC2016_Summer16_TTJets_powheg_amtuu,63,33
MC2016_Summer16_TTJets_powheg_amtuu,64,31
MC2016_Summer16_TTJets_powheg_amtuu,65,27
MC2016_Summer16_TTJets_powheg_amtuu,66,29
MC2016_Summer16_TTJets_powheg_amtuu,67,21
MC2016_Summer16_TTJets_powheg_amtuu,68,23
MC2016_Summer16_TTJets_powheg_amtuu,69,28
MC2016_Summer16_TTJets_powheg_amtuu,70,25
MC2016_Summer16_TTJets_powheg_amtuu,71,36
MC2016_Summer16_TTJets_powheg_amtuu,72,27
MC2016_Summer16_TTJets_powheg_amtuu,73,37
MC2016_Summer16_TTJets_powheg_amtuu,74,25
MC2016_Summer16_TTJets_powheg_amtuu,75,23
MC2016_Summer16_TTJets_powheg_amtuu,76,0
MC2016_Summer16_TTJets_powheg_amtuu,77,0
MC2016_Summer16_TTJets_powheg_amtuu,78,0
MC2016_Summer16_TTJets_powheg_amtuu,79,0
MC2016_Summer16_TTJets_powheg_amtuu,80,0
MC2016_Summer16_TTJets_powheg_amtuu,81,0
MC2016_Summer16_TTJets_powheg_amtuu,82,0
MC2016_Summer16_TTJets_powheg_amtuu,83,0
MC2016_Summer16_TTJets_powheg_amtuu,84,0
MC2016_Summer16_TTJets_powheg_amtuu,85,0
MC2016_Summer16_TTJets_powheg_amtuu,86,0
MC2016_Summer16_TTJets_powheg_amtuu,87,0
MC2016_Summer16_TTJets_powheg_amtuu,88,0
MC2016_Summer16_TTJets_powheg_amtuu,89,0
MC2016_Summer16_TTJets_powheg_amtuu,90,0
MC2016_Summer16_TTJets_powheg_amtuu,91,0
MC2016_Summer16_TTJets_powheg_amtuu,92,0
MC2016_Summer16_TTJets_powheg_amtuu,93,0
MC2016_Summer16_TTJets_powheg_amtuu,94,0
MC2016_Summer16_TTJets_powheg_amtuu,95,0
MC2016_Summer16_TTJets_powheg_amtuu,96,0
MC2016_Summer16_TTJets_powheg_amtuu,97,0
MC2016_Summer16_TTJets_powheg_amtuu,98,0
MC2016_Summer16_TTJets_powheg_amtuu,99,0
MC2016_Summer16_TTJets_powheg_amtuu,100,0
MC2016_Summer16_TTJets_powheg_amtuu,101,0
MC2016_Summer16_TTJets_powheg_amtuu,102,0
MC2016_Summer16_TTJets_powheg_aqtu,0,0
MC2016_Summer16_TTJets_powheg_aqtu,1,205
MC2016_Summer16_TTJets_powheg_aqtu,2,285
MC2016_Summer16_TTJets_powheg_aqtu,3,561
MC2016_Summer16_TTJets_powheg_aqtu,4,993
MC2016_Summer16_TTJets_powheg_aqtu,5,1190
MC2016_Summer16_TTJets_powheg_aqtu,6,1514
MC2016_Summer16_TTJets_powheg_aqtu,7,2619
MC2016_Summer16_TTJets_powheg_aqtu,8,7899
MC2016_Summer16_TTJets_powheg_aqtu,9,14518
MC2016_Summer16_TTJets_powheg_aqtu,10,26852
MC2016_Summer16_TTJets_powheg_aqtu,11,55322
MC2016_Summer16_TTJets_powheg_aqtu,12,102054
MC2016_Summer16_TTJets_powheg_aqtu,13,162777
MC2016_Summer16_TTJets_powheg_aqtu,14,225981
MC2016_Summer16_TTJets_powheg_aqtu,15,296217
MC2016_Summer16_TTJets_powheg_aqtu,16,373283
MC2016_Summer16_TTJets_powheg_aqtu,17,443864
MC2016_Summer16_TTJets_powheg_aqtu,18,498094
MC2016_Summer16_TTJets_powheg_aqtu,19,542221
MC2016_Summer16_TTJets_powheg_aqtu,20,581242
MC2016_Summer16_TTJets_powheg_aqtu,21,606511
MC2016_Summer16_TTJets_powheg_aqtu,22,619208
MC2016_Summer16_TTJets_powheg_aqtu,23,612938
MC2016_Summer16_TTJets_powheg_aqtu,24,593276
MC2016_Summer16_TTJets_powheg_aqtu,25,565491
MC2016_Summer16_TTJets_powheg_aqtu,26,527730
MC2016_Summer16_TTJets_powheg_aqtu,27,481946
MC2016_Summer16_TTJets_powheg_aqtu,28,434376
MC2016_Summer16_TTJets_powheg_aqtu,29,386552
MC2016_Summer16_TTJets_powheg_aqtu,30,339659
MC2016_Summer16_TTJets_powheg_aqtu,31,300914
MC2016_Summer16_TTJets_powheg_aqtu,32,262151
MC2016_Summer16_TTJets_powheg_aqtu,33,230592
MC2016_Summer16_TTJets_powheg_aqtu,34,201446
MC2016_Summer16_TTJets_powheg_aqtu,35,177593
MC2016_Summer16_TTJets_powheg_aqtu,36,158028
MC2016_Summer16_TTJets_powheg_aqtu,37,142399
MC2016_Summer16_TTJets_powheg_aqtu,38,128110
MC2016_Summer16_TTJets_powheg_aqtu,39,116642
MC2016_Summer16_TTJets_powheg_aqtu,40,105917
MC2016_Summer16_TTJets_powheg_aqtu,41,98415
MC2016_Summer16_TTJets_powheg_aqtu,42,91414
MC2016_Summer16_TTJets_powheg_aqtu,43,84210
MC2016_Summer16_TTJets_powheg_aqtu,44,77079
MC2016_Summer16_TTJets_powheg_aqtu,45,68631
MC2016_Summer16_TTJets_powheg_aqtu,46,60641
MC2016_Summer16_TTJets_powheg_aqtu,47,53545
MC2016_Summer16_TTJets_powheg_aqtu,48,44761
MC2016_Summer16_TTJets_powheg_aqtu,49,37335
MC2016_Summer16_TTJets_powheg_aqtu,50,29914
MC2016_Summer16_TTJets_powheg_aqtu,51,23183
MC2016_Summer16_TTJets_powheg_aqtu,52,17594
MC2016_Summer16_TTJets_powheg_aqtu,53,12867
MC2016_Summer16_TTJets_powheg_aqtu,54,9456
MC2016_Summer16_TTJets_powheg_aqtu,55,6331
MC2016_Summer16_TTJets_powheg_aqtu,56,3974
MC2016_Summer16_TTJets_powheg_aqtu,57,2722
MC2016_Summer16_TTJets_powheg_aqtu,58,1741
MC2016_Summer16_TTJets_powheg_aqtu,59,1093
MC2016_Summer16_TTJets_powheg_aqtu,60,678
MC2016_Summer16_TTJets_powheg_aqtu,61,389
MC2016_Summer16_TTJets_powheg_aqtu,62,309
MC2016_Summer16_TTJets_powheg_aqtu,63,212
MC2016_Summer16_TTJets_powheg_aqtu,64,199
MC2016_Summer16_TTJets_powheg_aqtu,65,166
MC2016_Summer16_TTJets_powheg_aqtu,66,148
MC2016_Summer16_TTJets_powheg_aqtu,67,161
MC2016_Summer16_TTJets_powheg_aqtu,68,134
MC2016_Summer16_TTJets_powheg_aqtu,69,149
MC2016_Summer16_TTJets_powheg_aqtu,70,170
MC2016_Summer16_TTJets_powheg_aqtu,71,164
MC2016_Summer16_TTJets_powheg_aqtu,72,157
MC2016_Summer16_TTJets_powheg_aqtu,73,150
MC2016_Summer16_TTJets_powheg_aqtu,74,177
MC2016_Summer16_TTJets_powheg_aqtu,75,142
MC2016_Summer16_TTJets_powheg_aqtu,76,0
MC2016_Summer16_TTJets_powheg_aqtu,77,0
MC2016_Summer16_TTJets_powheg_aqtu,78,0
MC2016_Summer16_TTJets_powheg_aqtu,79,0
MC2016_Summer16_TTJets_powheg_aqtu,80,0
MC2016_Summer16_TTJets_powheg_aqtu,81,0
MC2016_Summer16_TTJets_powheg_aqtu,82,0
MC2016_Summer16_TTJets_powheg_aqtu,83,0
MC2016_Summer16_TTJets_powheg_aqtu,84,0
MC2016_Summer16_TTJets_powheg_aqtu,85,0
MC2016_Summer16_TTJets_powheg_aqtu,86,0
MC2016_Summer16_TTJets_powheg_aqtu,87,0
MC2016_Summer16_TTJets_powheg_aqtu,88,0
MC2016_Summer16_TTJets_powheg_aqtu,89,0
MC2016_Summer16_TTJets_powheg_aqtu,90,0
MC2016_Summer16_TTJets_powheg_aqtu,91,0
MC2016_Summer16_TTJets_powheg_aqtu,92,0
MC2016_Summer16_TTJets_powheg_aqtu,93,0
MC2016_Summer16_TTJets_powheg_aqtu,94,0
MC2016_Summer16_TTJets_powheg_aqtu,95,0
MC2016_Summer16_TTJets_powheg_aqtu,96,0
MC2016_Summer16_TTJets_powheg_aqtu,97,0
MC2016_Summer16_TTJets_powheg_aqtu,98,0
MC2016_Summer16_TTJets_powheg_aqtu,99,0
MC2016_Summer16_TTJets_powheg_aqtu,100,0
MC2016_Summer16_TTJets_powheg_aqtu,101,0
MC2016_Summer16_TTJets_powheg_aqtu,102,0
MC2016_Summer16_TTJets_powheg_eell,0,0
MC2016_Summer16_TTJets_powheg_eell,1,20
MC2016_Summer16_TTJets_powheg_eell,2,18
MC2016_Summer16_TTJets_powheg_eell,3,41
MC2016_Summer16_TTJets_powheg_eell,4,66
MC2016_Summer16_TTJets_powheg_eell,5,88
MC2016_Summer16_TTJets_powheg_eell,6,121
MC2016_Summer16_TTJets_powheg_eell,7,228
MC2016_Summer16_TTJets_powheg_eell,8,626
MC2016_Summer16_TTJets_powheg_eell,9,1157
MC2016_Summer16_TTJets_powheg_eell,10,2212
MC2016_Summer16_TTJets_powheg_eell,11,4551
MC2016_Summer16_TTJets_powheg_eell,12,8171
MC2016_Summer16_TTJets_powheg_eell,13,12913
MC2016_Summer16_TTJets_powheg_eell,14,18187
MC2016_Summer16_TTJets_powheg_eell,15,23801
MC2016_Summer16_TTJets_powheg_eell,16,29867
MC2016_Summer16_TTJets_powheg_eell,17,35114
MC2016_Summer16_TTJets_powheg_eell,18,39882
MC2016_Summer16_TTJets_powheg_eell,19,43245
MC2016_Summer16_TTJets_powheg_eell,20,46567
MC2016_Summer16_TTJets_powheg_eell,21,48626
MC2016_Summer16_TTJets_powheg_eell,22,49714
MC2016_Summer16_TTJets_powheg_eell,23,49103
MC2016_Summer16_TTJets_powheg_eell,24,47470
MC2016_Summer16_TTJets_powheg_eell,25,45246
MC2016_Summer16_TTJets_powheg_eell,26,41898
MC2016_Summer16_TTJets_powheg_eell,27,38645
MC2016_Summer16_TTJets_powheg_eell,28,34895
MC2016_Summer16_TTJets_powheg_eell,29,30977
MC2016_Summer16_TTJets_powheg_eell,30,27268
MC2016_Summer16_TTJets_powheg_eell,31,24236
MC2016_Summer16_TTJets_powheg_eell,32,20618
MC2016_Summer16_TTJets_powheg_eell,33,18324
MC2016_Summer16_TTJets_powheg_eell,34,16190
MC2016_Summer16_TTJets_powheg_eell,35,14255
MC2016_Summer16_TTJets_powheg_eell,36,12612
MC2016_Summer16_TTJets_powheg_eell,37,11223
MC2016_Summer16_TTJets_powheg_eell,38,10209
MC2016_Summer16_TTJets_powheg_eell,39,9423
MC2016_Summer16_TTJets_powheg_eell,40,8538
MC2016_Summer16_TTJets_powheg_eell,41,7866
MC2016_Summer16_TTJets_powheg_eell,42,7345
MC2016_Summer16_TTJets_powheg_eell,43,6649
MC2016_Summer16_TTJets_powheg_eell,44,6176
MC2016_Summer16_TTJets_powheg_eell,45,5596
MC2016_Summer16_TTJets_powheg_eell,46,4835
MC2016_Summer16_TTJets_powheg_eell,47,4279
MC2016_Summer16_TTJets_powheg_eell,48,3567
MC2016_Summer16_TTJets_powheg_eell,49,2931
MC2016_Summer16_TTJets_powheg_eell,50,2359
MC2016_Summer16_TTJets_powheg_eell,51,1834
MC2016_Summer16_TTJets_powheg_eell,52,1441
MC2016_Summer16_TTJets_powheg_eell,53,1046
MC2016_Summer16_TTJets_powheg_eell,54,795
MC2016_Summer16_TTJets_powheg_eell,55,493
MC2016_Summer16_TTJets_powheg_eell,56,338
MC2016_Summer16_TTJets_powheg_eell,57,235
MC2016_Summer16_TTJets_powheg_eell,58,127
MC2016_Summer16_TTJets_powheg_eell,59,75
MC2016_Summer16_TTJets_powheg_eell,60,70
MC2016_Summer16_TTJets_powheg_eell,61,37
MC2016_Summer16_TTJets_powheg_eell,62,14
MC2016_Summer16_TTJets_powheg_eell,63,18
MC2016_Summer16_TTJets_powheg_eell,64,16
MC2016_Summer16_TTJets_powheg_eell,65,18
MC2016_Summer16_TTJets_powheg_eell,66,9
MC2016_Summer16_TTJets_powheg_eell,67,12
MC2016_Summer16_TTJets_powheg_eell,68,14
MC2016_Summer16_TTJets_powheg_eell,69,7
MC2016_Summer16_TTJets_powheg_eell,70,6
MC2016_Summer16_TTJets_powheg_eell,71,6
MC2016_Summer16_TTJets_powheg_eell,72,15
MC2016_Summer16_TTJets_powheg_eell,73,15
MC2016_Summer16_TTJets_powheg_eell,74,7
MC2016_Summer16_TTJets_powheg_eell,75,12
MC2016_Summer16_TTJets_powheg_eell,76,0
MC2016_Summer16_TTJets_powheg_eell,77,0
MC2016_Summer16_TTJets_powheg_eell,78,0
MC2016_Summer16_TTJets_powheg_eell,79,0
MC2016_Summer16_TTJets_powheg_eell,80,0
MC2016_Summer16_TTJets_powheg_eell,81,0
MC2016_Summer16_TTJets_powheg_eell,82,0
MC2016_Summer16_TTJets_powheg_eell,83,0
MC2016_Summer16_TTJets_powheg_eell,84,0
MC2016_Summer16_TTJets_powheg_eell,85,0
MC2016_Summer16_TTJets_powheg_eell,86,0
MC2016_Summer16_TTJets_powheg_eell,87,0
MC2016_Summer16_TTJets_powheg_eell,88,0
MC2016_Summer16_TTJets_powheg_eell,89,0
MC2016_Summer16_TTJets_powheg_eell,90,0
MC2016_Summer16_TTJets_powheg_eell,91,0
MC2016_Summer16_TTJets_powheg_eell,92,0
MC2016_Summer16_TTJets_powheg_eell,93,0
MC2016_Summer16_TTJets_powheg_eell,94,0
MC2016_Summer16_TTJets_powheg_eell,95,0
MC2016_Summer16_TTJets_powheg_eell,96,0
MC2016_Summer16_TTJets_powheg_eell,97,0
MC2016_Summer16_TTJets_powheg_eell,98,0
MC2016_Summer16_TTJets_powheg_eell,99,0
MC2016_Summer16_TTJets_powheg_eell,100,0
MC2016_Summer16_TTJets_powheg_eell,101,0
MC2016_Summer16_TTJets_powheg_eell,102,0
MC2016_Summer16_TTJets_powheg_elmu,0,0
MC2016_Summer16_TTJets_powheg_elmu,1,30
MC2016_Summer16_TTJets_powheg_elmu,2,45
MC2016_Summer16_TTJets_powheg_elmu,3,78
MC2016_Summer16_TTJets_powheg_elmu,4,164
MC2016_Summer16_TTJets_powheg_elmu,5,213
MC2016_Summer16_TTJets_powheg_elmu,6,232
MC2016_Summer16_TTJets_powheg_elmu,7,425
MC2016_Summer16_TTJets_powheg_elmu,8,1300
MC2016_Summer16_TTJets_powheg_elmu,9,2338
MC2016_Summer16_TTJets_powheg_elmu,10,4374
MC2016_Summer16_TTJets_powheg_elmu,11,9105
MC2016_Summer16_TTJets_powheg_elmu,12,16201
MC2016_Summer16_TTJets_powheg_elmu,13,26008
MC2016_Summer16_TTJets_powheg_elmu,14,36209
MC2016_Summer16_TTJets_powheg_elmu,15,47075
MC2016_Summer16_TTJets_powheg_elmu,16,58977
MC2016_Summer16_TTJets_powheg_elmu,17,70753
MC2016_Summer16_TTJets_powheg_elmu,18,79701
MC2016_Summer16_TTJets_powheg_elmu,19,86830
MC2016_Summer16_TTJets_powheg_elmu,20,92684
MC2016_Summer16_TTJets_powheg_elmu,21,96451
MC2016_Summer16_TTJets_powheg_elmu,22,98988
MC2016_Summer16_TTJets_powheg_elmu,23,98347
MC2016_Summer16_TTJets_powheg_elmu,24,95537
MC2016_Summer16_TTJets_powheg_elmu,25,90763
MC2016_Summer16_TTJets_powheg_elmu,26,84355
MC2016_Summer16_TTJets_powheg_elmu,27,76761
MC2016_Summer16_TTJets_powheg_elmu,28,69397
MC2016_Summer16_TTJets_powheg_elmu,29,62190
MC2016_Summer16_TTJets_powheg_elmu,30,54305
MC2016_Summer16_TTJets_powheg_elmu,31,48097
MC2016_Summer16_TTJets_powheg_elmu,32,42070
MC2016_Summer16_TTJets_powheg_elmu,33,36651
MC2016_Summer16_TTJets_powheg_elmu,34,32123
MC2016_Summer16_TTJets_powheg_elmu,35,28479
MC2016_Summer16_TTJets_powheg_elmu,36,25121
MC2016_Summer16_TTJets_powheg_elmu,37,22501
MC2016_Summer16_TTJets_powheg_elmu,38,20552
MC2016_Summer16_TTJets_powheg_elmu,39,18506
MC2016_Summer16_TTJets_powheg_elmu,40,16852
MC2016_Summer16_TTJets_powheg_elmu,41,15684
MC2016_Summer16_TTJets_powheg_elmu,42,14717
MC2016_Summer16_TTJets_powheg_elmu,43,13604
MC2016_Summer16_TTJets_powheg_elmu,44,12390
MC2016_Summer16_TTJets_powheg_elmu,45,10950
MC2016_Summer16_TTJets_powheg_elmu,46,9523
MC2016_Summer16_TTJets_powheg_elmu,47,8618
MC2016_Summer16_TTJets_powheg_elmu,48,7219
MC2016_Summer16_TTJets_powheg_elmu,49,6027
MC2016_Summer16_TTJets_powheg_elmu,50,4775
MC2016_Summer16_TTJets_powheg_elmu,51,3686
MC2016_Summer16_TTJets_powheg_elmu,52,2785
MC2016_Summer16_TTJets_powheg_elmu,53,2126
MC2016_Summer16_TTJets_powheg_elmu,54,1516
MC2016_Summer16_TTJets_powheg_elmu,55,1006
MC2016_Summer16_TTJets_powheg_elmu,56,649
MC2016_Summer16_TTJets_powheg_elmu,57,387
MC2016_Summer16_TTJets_powheg_elmu,58,257
MC2016_Summer16_TTJets_powheg_elmu,59,199
MC2016_Summer16_TTJets_powheg_elmu,60,116
MC2016_Summer16_TTJets_powheg_elmu,61,52
MC2016_Summer16_TTJets_powheg_elmu,62,43
